city,Temperature,Rainfall,WindSpeed,Flood_Risk
Hyderabad,29.7,0.0,12.5,0
Hyderabad,29.2,0.0,13.2,0
Hyderabad,30.1,0.0,11.9,0
Hyderabad,29.9,0.0,12.7,0
Hyderabad,29.6,0.4,7.9,0
Hyderabad,29.3,14.2,5.9,0
Hyderabad,29.0,0.8,11.2,0
Hyderabad,29.0,0.1,11.7,0
Hyderabad,30.2,0.4,8.2,0
Hyderabad,30.5,5.1,7.2,0
Hyderabad,29.2,6.3,13.0,0
Hyderabad,29.0,5.0,6.4,0
Hyderabad,29.9,0.9,6.9,0
Hyderabad,29.8,3.9,8.2,0
Hyderabad,29.5,0.4,12.1,0
Hyderabad,29.9,0.6,11.9,0
Hyderabad,30.5,0.0,13.9,0
Hyderabad,31.2,0.0,13.7,0
Hyderabad,29.2,0.0,12.3,0
Hyderabad,29.5,0.0,14.4,0
Hyderabad,27.4,3.9,9.5,0
Hyderabad,29.6,3.9,12.3,0
Hyderabad,29.7,0.2,14.3,0
Hyderabad,28.9,0.1,13.8,0
Hyderabad,29.9,0.3,12.3,0
Hyderabad,29.2,5.8,12.2,0
Hyderabad,29.3,0.2,15.7,0
Hyderabad,29.3,0.0,22.2,0
Hyderabad,29.3,0.0,16.6,0
Hyderabad,29.5,0.0,14.8,0
Hyderabad,30.2,0.0,10.8,0
Hyderabad,30.6,0.0,9.7,0
Hyderabad,30.2,0.0,9.7,0
Hyderabad,30.9,0.0,13.0,0
Hyderabad,30.5,0.0,14.6,0
Hyderabad,30.9,0.0,12.1,0
Hyderabad,30.9,0.0,13.2,0
Hyderabad,31.0,0.0,13.7,0
Hyderabad,31.0,0.0,14.1,0
Hyderabad,30.7,0.0,10.4,0
Hyderabad,30.7,0.0,12.4,0
Hyderabad,30.3,0.0,8.7,0
Hyderabad,29.9,0.0,8.9,0
Hyderabad,29.8,0.0,9.8,0
Hyderabad,30.1,0.0,7.8,0
Hyderabad,29.8,0.0,9.7,0
Hyderabad,29.6,0.0,10.7,0
Hyderabad,29.8,0.0,10.3,0
Hyderabad,29.3,0.0,14.8,0
Hyderabad,28.5,0.1,20.8,0
Hyderabad,24.8,7.6,27.1,0
Hyderabad,27.2,1.2,17.1,0
Hyderabad,28.5,1.1,14.2,0
Hyderabad,28.4,5.5,12.1,0
Hyderabad,28.7,0.0,11.0,0
Hyderabad,29.0,1.6,12.0,0
Hyderabad,28.3,0.4,13.3,0
Hyderabad,28.4,0.1,13.0,0
Hyderabad,29.1,0.0,10.2,0
Hyderabad,28.6,0.0,13.0,0
Hyderabad,28.5,0.0,15.7,0
Hyderabad,26.2,0.0,14.3,0
Hyderabad,20.8,26.4,19.9,0
Hyderabad,22.4,8.5,18.0,0
Hyderabad,26.2,2.9,13.0,0
Hyderabad,26.6,1.3,6.4,0
Hyderabad,27.8,0.1,6.9,0
Hyderabad,28.1,0.0,10.5,0
Hyderabad,28.4,0.0,10.3,0
Hyderabad,27.4,0.0,11.0,0
Hyderabad,27.6,0.0,12.1,0
Hyderabad,28.0,0.0,9.5,0
Hyderabad,26.7,0.0,11.8,0
Hyderabad,26.8,0.0,11.6,0
Hyderabad,27.8,0.0,9.4,0
Hyderabad,28.1,0.0,9.3,0
Hyderabad,28.2,0.0,11.0,0
Hyderabad,27.7,0.0,11.4,0
Hyderabad,27.8,0.0,11.5,0
Hyderabad,28.0,0.0,10.5,0
Hyderabad,27.8,0.0,12.1,0
Hyderabad,27.0,0.0,14.4,0
Hyderabad,27.5,0.0,13.7,0
Hyderabad,27.7,0.0,12.8,0
Hyderabad,27.9,0.0,8.6,0
Hyderabad,29.1,0.0,9.5,0
Hyderabad,29.1,0.0,9.1,0
Hyderabad,28.7,0.0,8.4,0
Hyderabad,28.8,0.0,9.2,0
Hyderabad,28.7,0.0,9.5,0
Hyderabad,28.8,0.0,10.5,0
Hyderabad,29.6,0.0,9.2,0
Hyderabad,29.2,0.0,10.2,0
Hyderabad,28.1,0.0,9.3,0
Hyderabad,28.4,0.0,9.7,0
Hyderabad,28.1,0.0,9.2,0
Hyderabad,28.1,0.0,9.2,0
Hyderabad,27.2,0.0,12.1,0
Hyderabad,26.9,0.0,11.0,0
Hyderabad,27.8,0.0,8.7,0
Hyderabad,28.1,0.0,11.1,0
Hyderabad,28.2,0.0,14.3,0
Hyderabad,27.5,0.0,16.8,0
Hyderabad,27.4,0.0,17.3,0
Hyderabad,27.4,0.0,15.5,0
Hyderabad,28.0,0.0,15.8,0
Hyderabad,28.1,0.0,12.5,0
Hyderabad,28.5,0.0,12.3,0
Hyderabad,27.4,0.0,16.0,0
Hyderabad,27.9,0.0,13.3,0
Hyderabad,27.8,0.0,12.6,0
Hyderabad,28.5,0.0,11.4,0
Hyderabad,29.2,0.0,11.6,0
Hyderabad,29.0,0.0,9.9,0
Hyderabad,29.6,0.0,12.4,0
Hyderabad,29.9,0.0,12.2,0
Hyderabad,30.4,0.0,11.8,0
Hyderabad,30.6,0.0,10.3,0
Hyderabad,31.6,0.0,10.5,0
Hyderabad,32.2,0.0,11.9,0
Hyderabad,32.5,0.0,11.3,0
Hyderabad,32.0,0.0,12.6,0
Hyderabad,32.4,0.0,11.5,0
Hyderabad,32.8,0.0,11.8,0
Hyderabad,33.1,0.0,12.0,0
Hyderabad,32.7,0.0,10.4,0
Hyderabad,32.9,0.0,11.5,0
Hyderabad,33.5,0.0,11.6,0
Hyderabad,33.4,0.0,11.3,0
Hyderabad,32.8,0.0,12.6,0
Hyderabad,32.3,0.0,14.0,0
Hyderabad,32.2,0.0,14.2,0
Hyderabad,31.8,0.0,11.8,0
Hyderabad,32.1,0.0,11.7,0
Hyderabad,32.5,0.0,10.8,0
Hyderabad,31.9,0.0,11.0,0
Hyderabad,32.2,0.0,12.6,0
Hyderabad,31.3,0.0,13.1,0
Hyderabad,32.0,0.0,8.3,0
Hyderabad,32.2,0.0,9.8,0
Hyderabad,32.1,0.0,12.1,0
Hyderabad,33.3,0.0,8.1,0
Hyderabad,32.1,0.0,12.6,0
Hyderabad,31.6,0.0,12.0,0
Hyderabad,32.7,0.0,11.1,0
Hyderabad,33.1,0.0,12.8,0
Hyderabad,32.8,0.0,15.8,0
Hyderabad,33.4,0.0,10.6,0
Hyderabad,34.6,0.0,11.3,0
Hyderabad,35.2,0.0,10.5,0
Hyderabad,34.9,0.0,16.2,0
Hyderabad,35.9,0.0,11.3,0
Hyderabad,35.8,0.0,9.1,0
Hyderabad,36.4,0.0,10.1,0
Hyderabad,36.5,0.0,13.9,0
Hyderabad,35.9,0.0,16.0,0
Hyderabad,36.1,0.0,14.3,0
Hyderabad,36.4,0.0,9.7,0
Hyderabad,36.5,0.0,10.4,0
Hyderabad,36.8,0.0,9.7,0
Hyderabad,36.7,0.0,10.5,0
Hyderabad,36.9,0.0,10.6,0
Hyderabad,36.3,0.0,18.6,0
Hyderabad,35.5,0.0,17.7,0
Hyderabad,33.1,0.0,22.2,0
Hyderabad,33.2,0.0,15.0,0
Hyderabad,35.8,0.0,13.7,0
Hyderabad,35.0,0.0,13.7,0
Hyderabad,33.7,0.0,11.1,0
Hyderabad,31.9,0.5,15.5,0
Hyderabad,33.5,0.0,9.0,0
Hyderabad,34.1,0.0,11.0,0
Hyderabad,34.5,0.0,9.4,0
Hyderabad,36.0,0.0,10.6,0
Hyderabad,35.5,0.0,15.6,0
Hyderabad,34.6,0.9,15.9,0
Hyderabad,33.6,0.7,13.0,0
Hyderabad,33.3,0.0,12.7,0
Hyderabad,30.3,0.0,10.0,0
Hyderabad,33.9,0.6,8.7,0
Hyderabad,34.0,0.0,10.0,0
Hyderabad,34.6,0.0,12.2,0
Hyderabad,35.4,0.0,14.7,0
Hyderabad,35.1,0.0,12.2,0
Hyderabad,36.2,0.0,11.3,0
Hyderabad,37.1,0.0,12.0,0
Hyderabad,36.8,0.0,9.2,0
Hyderabad,37.0,0.0,11.4,0
Hyderabad,37.1,0.0,13.0,0
Hyderabad,37.2,0.0,13.2,0
Hyderabad,37.5,0.0,13.1,0
Hyderabad,37.6,0.0,11.4,0
Hyderabad,37.5,0.0,10.2,0
Hyderabad,34.2,0.2,11.0,0
Hyderabad,35.4,0.3,12.3,0
Hyderabad,35.1,0.0,11.8,0
Hyderabad,35.4,0.0,12.0,0
Hyderabad,37.1,0.0,11.3,0
Hyderabad,37.9,0.0,13.1,0
Hyderabad,38.6,0.0,11.2,0
Hyderabad,38.3,0.0,10.5,0
Hyderabad,38.9,0.0,11.2,0
Hyderabad,38.7,0.0,12.4,0
Hyderabad,39.3,0.0,12.3,0
Hyderabad,38.2,0.0,13.5,0
Hyderabad,39.0,0.0,18.9,0
Hyderabad,39.2,0.0,17.8,0
Hyderabad,38.8,0.0,16.8,0
Hyderabad,39.0,0.0,15.8,0
Hyderabad,39.0,0.0,16.5,0
Hyderabad,37.8,0.0,15.5,0
Hyderabad,37.4,0.3,11.9,0
Hyderabad,37.5,0.0,9.7,0
Hyderabad,39.2,0.0,12.8,0
Hyderabad,39.4,0.0,15.0,0
Hyderabad,39.3,0.0,14.1,0
Hyderabad,40.0,0.0,14.2,0
Hyderabad,41.0,0.0,14.0,0
Hyderabad,40.8,0.0,12.8,0
Hyderabad,40.1,0.0,14.1,0
Hyderabad,38.8,0.5,16.6,0
Hyderabad,38.1,0.0,15.8,0
Hyderabad,39.1,0.0,17.3,0
Hyderabad,39.5,0.0,13.5,0
Hyderabad,39.9,0.0,12.2,0
Hyderabad,40.3,0.0,18.6,0
Hyderabad,40.1,0.0,19.4,0
Hyderabad,40.6,0.0,13.1,0
Hyderabad,40.2,0.0,14.2,0
Hyderabad,39.9,0.8,11.5,0
Hyderabad,39.3,1.9,14.8,0
Hyderabad,39.0,0.8,13.5,0
Hyderabad,39.0,1.9,8.4,0
Hyderabad,37.4,1.7,11.9,0
Hyderabad,37.8,1.9,11.5,0
Hyderabad,34.6,4.1,15.1,0
Hyderabad,36.6,1.5,12.0,0
Hyderabad,36.3,4.1,15.0,0
Hyderabad,38.0,1.6,20.1,0
Hyderabad,37.8,0.0,23.1,0
Hyderabad,37.7,0.0,24.5,0
Hyderabad,37.6,0.0,19.9,0
Hyderabad,39.4,0.0,17.6,0
Hyderabad,39.8,0.9,17.1,0
Hyderabad,39.6,0.0,18.4,0
Hyderabad,38.3,0.0,15.5,0
Hyderabad,38.5,0.0,21.6,0
Hyderabad,36.9,0.0,22.1,0
Hyderabad,37.1,0.0,22.1,0
Hyderabad,36.8,0.2,23.0,0
Hyderabad,37.5,0.0,23.4,0
Hyderabad,37.4,0.3,23.9,0
Hyderabad,35.7,4.5,21.5,0
Hyderabad,31.3,19.9,20.7,0
Hyderabad,32.3,0.2,22.5,0
Hyderabad,35.8,0.0,23.8,0
Hyderabad,37.3,0.3,21.5,0
Hyderabad,34.4,0.7,15.7,0
Hyderabad,33.0,0.1,22.0,0
Hyderabad,35.6,0.5,21.8,0
Hyderabad,36.2,0.0,22.7,0
Hyderabad,36.3,0.0,22.3,0
Hyderabad,36.9,0.0,23.0,0
Hyderabad,37.9,0.2,18.4,0
Hyderabad,37.0,0.0,19.7,0
Hyderabad,36.6,4.1,19.8,0
Hyderabad,34.0,8.1,18.7,0
Hyderabad,33.2,9.2,17.4,0
Hyderabad,33.2,0.0,22.0,0
Hyderabad,33.6,0.0,22.0,0
Hyderabad,34.3,0.2,22.1,0
Hyderabad,31.8,6.3,24.3,0
Hyderabad,33.2,4.3,22.1,0
Hyderabad,32.0,2.2,21.7,0
Hyderabad,29.8,2.4,23.0,0
Hyderabad,32.7,0.0,18.4,0
Hyderabad,33.1,3.2,18.8,0
Hyderabad,32.6,0.5,16.6,0
Hyderabad,32.1,0.1,24.3,0
Hyderabad,31.3,11.9,26.0,0
Hyderabad,31.2,0.4,24.5,0
Hyderabad,29.9,1.8,22.5,0
Hyderabad,29.4,0.7,23.6,0
Hyderabad,26.8,2.7,33.1,0
Hyderabad,23.8,38.5,26.1,0
Hyderabad,25.6,6.3,28.8,0
Hyderabad,28.7,1.1,28.0,0
Hyderabad,29.9,1.8,29.7,0
Hyderabad,29.8,0.0,31.0,0
Hyderabad,27.9,4.3,33.2,0
Hyderabad,26.4,16.7,31.3,0
Hyderabad,24.7,15.6,29.9,0
Hyderabad,29.0,1.2,34.0,0
Hyderabad,30.1,0.5,30.8,0
Hyderabad,30.0,0.0,30.0,0
Hyderabad,29.6,0.0,33.5,0
Hyderabad,25.2,9.4,29.5,0
Hyderabad,23.8,27.0,27.4,0
Hyderabad,26.6,1.3,31.5,0
Hyderabad,29.4,0.0,33.3,0
Hyderabad,29.7,0.0,30.9,0
Hyderabad,29.7,0.0,28.4,0
Hyderabad,28.4,0.3,28.4,0
Hyderabad,29.3,0.3,32.4,0
Hyderabad,28.9,0.4,28.5,0
Hyderabad,30.1,0.1,24.9,0
Hyderabad,30.2,0.0,23.1,0
Hyderabad,29.5,0.0,22.1,0
Hyderabad,29.9,0.0,24.0,0
Hyderabad,30.6,0.0,24.5,0
Hyderabad,30.3,0.0,22.7,0
Hyderabad,30.9,0.0,24.9,0
Hyderabad,31.1,0.0,26.6,0
Hyderabad,31.4,0.0,26.6,0
Hyderabad,30.9,0.0,26.2,0
Hyderabad,31.4,0.0,22.0,0
Hyderabad,30.9,0.0,21.7,0
Hyderabad,30.8,0.0,21.2,0
Hyderabad,28.8,0.8,18.9,0
Hyderabad,30.2,0.8,18.2,0
Hyderabad,32.2,0.0,17.7,0
Hyderabad,32.3,0.0,17.6,0
Hyderabad,30.3,0.0,14.8,0
Hyderabad,31.1,0.3,12.5,0
Hyderabad,31.1,6.4,12.7,0
Hyderabad,31.1,1.5,12.7,0
Hyderabad,32.2,4.3,15.1,0
Hyderabad,29.4,3.8,13.3,0
Hyderabad,28.5,6.3,10.8,0
Hyderabad,31.1,4.5,11.1,0
Hyderabad,29.3,4.1,9.9,0
Hyderabad,27.1,26.4,14.3,0
Hyderabad,24.1,20.9,20.3,0
Hyderabad,27.4,12.4,28.1,0
Hyderabad,27.0,2.2,25.1,0
Hyderabad,28.7,0.0,24.7,0
Hyderabad,29.2,0.1,24.9,0
Hyderabad,29.6,1.4,19.9,0
Hyderabad,26.1,4.8,16.6,0
Hyderabad,27.6,18.9,15.5,0
Hyderabad,24.2,22.3,17.3,0
Hyderabad,25.9,2.6,22.7,0
Hyderabad,27.9,11.9,24.9,0
Hyderabad,28.6,5.6,26.8,0
Hyderabad,25.8,11.3,26.4,0
Hyderabad,28.6,0.1,25.2,0
Hyderabad,28.6,0.0,23.1,0
Hyderabad,29.9,0.0,24.9,0
Hyderabad,29.6,0.0,18.4,0
Hyderabad,30.2,0.0,12.1,0
Hyderabad,31.4,0.2,6.5,0
Hyderabad,30.7,13.7,6.2,0
Hyderabad,31.4,0.7,14.0,0
Hyderabad,31.3,0.0,13.2,0
Hyderabad,31.2,0.0,11.5,0
Hyderabad,30.9,0.0,11.9,0
Hyderabad,31.0,0.0,11.2,0
Hyderabad,31.6,0.5,9.1,0
Hyderabad,32.0,2.4,8.4,0
Hyderabad,31.2,3.2,9.3,0
Hyderabad,31.3,10.8,8.5,0
Hyderabad,31.8,0.7,12.8,0
Hyderabad,33.1,0.0,14.2,0
Hyderabad,33.3,0.0,17.1,0
Hyderabad,33.4,0.0,21.3,0
Hyderabad,29.7,10.2,15.0,0
Hyderabad,30.3,13.6,16.2,0
Hyderabad,28.1,25.3,18.4,0
Hyderabad,26.7,48.3,16.3,0
Hyderabad,28.3,19.1,20.9,0
Hyderabad,26.4,26.6,13.5,0
Hyderabad,27.3,8.3,13.4,0
Hyderabad,25.9,21.7,28.2,0
Hyderabad,28.2,0.9,27.9,0
Hyderabad,27.7,0.5,29.6,0
Hyderabad,29.8,0.0,20.6,0
Hyderabad,29.6,0.1,14.6,0
Hyderabad,30.1,0.0,10.3,0
Hyderabad,30.0,0.4,6.8,0
Hyderabad,29.3,0.5,6.2,0
Hyderabad,30.1,0.5,7.9,0
Hyderabad,30.2,0.1,9.2,0
Hyderabad,29.5,0.0,9.2,0
Hyderabad,29.8,0.0,8.4,0
Hyderabad,29.9,0.0,7.9,0
Hyderabad,30.2,0.0,8.1,0
Hyderabad,30.8,0.0,8.7,0
Hyderabad,31.9,0.0,8.6,0
Hyderabad,32.1,0.0,12.2,0
Hyderabad,31.8,0.0,13.3,0
Hyderabad,31.6,0.0,14.5,0
Hyderabad,30.9,0.0,11.2,0
Hyderabad,31.0,0.0,9.9,0
Hyderabad,31.3,0.0,10.8,0
Hyderabad,31.4,0.0,14.0,0
Hyderabad,31.6,0.0,11.5,0
Hyderabad,31.4,0.0,12.3,0
Hyderabad,31.6,0.0,10.8,0
Hyderabad,30.5,0.0,13.5,0
Hyderabad,31.9,0.0,16.6,0
Hyderabad,31.8,0.0,15.9,0
Hyderabad,31.8,0.0,16.7,0
Hyderabad,31.7,0.0,15.6,0
Hyderabad,30.7,0.3,15.0,0
Hyderabad,29.4,0.3,19.6,0
Hyderabad,29.6,0.2,15.9,0
Hyderabad,28.2,0.5,16.3,0
Hyderabad,23.7,5.4,19.6,0
Hyderabad,25.2,7.3,18.0,0
Hyderabad,27.8,0.3,21.7,0
Hyderabad,27.5,1.7,26.2,0
Hyderabad,29.6,3.6,18.7,0
Hyderabad,28.4,1.0,18.1,0
Hyderabad,29.3,0.0,14.3,0
Hyderabad,29.9,2.8,14.4,0
Hyderabad,28.0,0.5,13.8,0
Hyderabad,28.3,6.8,14.1,0
Hyderabad,26.1,16.9,7.6,0
Hyderabad,27.3,1.6,12.2,0
Hyderabad,28.1,0.0,14.3,0
Hyderabad,28.3,0.0,10.3,0
Hyderabad,28.6,0.0,10.5,0
Hyderabad,28.8,0.0,8.8,0
Hyderabad,29.8,0.0,8.0,0
Hyderabad,29.8,0.0,10.0,0
Hyderabad,30.4,0.0,12.7,0
Hyderabad,29.1,0.0,11.8,0
Hyderabad,27.5,0.0,11.9,0
Hyderabad,27.7,0.0,8.6,0
Hyderabad,28.0,0.0,9.0,0
Hyderabad,28.5,0.0,8.0,0
Hyderabad,29.1,0.0,9.3,0
Hyderabad,29.6,0.0,8.2,0
Hyderabad,29.4,0.0,9.8,0
Hyderabad,28.6,0.0,7.4,0
Hyderabad,28.6,0.0,10.9,0
Hyderabad,29.5,0.0,10.3,0
Hyderabad,29.6,0.0,12.1,0
Hyderabad,29.1,0.0,12.1,0
Hyderabad,28.2,0.0,11.6,0
Hyderabad,29.0,0.0,12.5,0
Hyderabad,29.6,0.0,14.1,0
Hyderabad,29.1,0.0,10.4,0
Hyderabad,28.8,0.0,11.7,0
Hyderabad,29.3,0.0,12.6,0
Hyderabad,27.0,0.0,15.9,0
Hyderabad,27.5,0.0,15.6,0
Hyderabad,27.8,0.1,11.0,0
Hyderabad,28.2,0.0,13.0,0
Hyderabad,28.3,0.0,13.1,0
Hyderabad,27.8,0.0,14.2,0
Hyderabad,28.9,0.0,11.9,0
Hyderabad,28.5,0.0,13.1,0
Hyderabad,27.6,0.0,14.4,0
Hyderabad,26.9,0.0,10.7,0
Hyderabad,27.5,0.0,10.9,0
Hyderabad,28.7,0.0,13.4,0
Hyderabad,28.3,0.0,14.9,0
Hyderabad,27.8,0.0,15.8,0
Hyderabad,27.4,1.1,16.0,0
Hyderabad,29.5,0.0,9.5,0
Hyderabad,28.3,0.0,12.8,0
Hyderabad,27.7,0.0,10.8,0
Hyderabad,28.3,0.0,10.3,0
Hyderabad,29.9,0.0,11.6,0
Hyderabad,29.7,0.0,12.0,0
Hyderabad,27.7,0.0,13.0,0
Hyderabad,26.7,0.0,10.3,0
Hyderabad,28.3,0.0,8.4,0
Hyderabad,27.7,0.0,8.0,0
Hyderabad,28.7,0.0,11.4,0
Hyderabad,27.9,0.0,14.3,0
Hyderabad,30.1,0.1,11.0,0
Hyderabad,28.6,11.7,12.1,0
Hyderabad,27.5,3.2,9.0,0
Hyderabad,26.6,6.8,13.2,0
Hyderabad,27.5,0.0,14.1,0
Hyderabad,28.0,0.0,10.5,0
Hyderabad,28.2,0.0,9.1,0
Hyderabad,28.3,0.0,11.4,0
Hyderabad,28.0,0.0,10.7,0
Hyderabad,28.1,0.0,11.5,0
Hyderabad,27.6,0.0,10.2,0
Hyderabad,27.5,0.0,10.2,0
Hyderabad,27.6,0.0,11.6,0
Hyderabad,27.8,0.0,13.2,0
Hyderabad,27.6,0.0,14.3,0
Hyderabad,26.7,0.0,12.6,0
Hyderabad,27.1,0.0,13.3,0
Hyderabad,27.6,0.0,11.2,0
Hyderabad,28.9,0.0,13.0,0
Hyderabad,29.3,0.0,10.4,0
Hyderabad,29.0,0.0,11.9,0
Hyderabad,29.6,0.0,16.6,0
Hyderabad,30.1,0.0,16.5,0
Hyderabad,29.6,0.0,16.7,0
Hyderabad,29.9,0.0,14.5,0
Hyderabad,30.2,0.0,13.0,0
Hyderabad,30.2,0.0,11.5,0
Hyderabad,30.4,0.0,12.3,0
Hyderabad,31.0,0.0,15.0,0
Hyderabad,31.5,0.0,15.3,0
Hyderabad,31.0,0.0,16.1,0
Hyderabad,31.9,0.0,15.0,0
Hyderabad,32.7,0.0,14.7,0
Hyderabad,34.0,0.0,11.5,0
Hyderabad,33.9,0.0,15.5,0
Hyderabad,32.4,0.0,13.8,0
Hyderabad,34.1,0.0,11.7,0
Hyderabad,33.8,0.1,10.6,0
Hyderabad,33.8,0.0,13.5,0
Hyderabad,33.7,0.0,13.3,0
Hyderabad,33.5,0.1,12.7,0
Hyderabad,32.9,0.5,11.8,0
Hyderabad,34.4,0.5,14.8,0
Hyderabad,33.5,0.0,9.9,0
Hyderabad,34.6,0.0,12.1,0
Hyderabad,33.4,0.0,11.7,0
Hyderabad,34.8,0.0,11.3,0
Hyderabad,35.1,0.0,8.8,0
Hyderabad,35.2,0.0,12.2,0
Hyderabad,35.4,0.0,12.2,0
Hyderabad,36.1,0.0,19.2,0
Hyderabad,35.8,0.0,14.8,0
Hyderabad,36.1,0.0,11.4,0
Hyderabad,37.0,0.0,12.8,0
Hyderabad,36.0,0.0,14.8,0
Hyderabad,36.5,0.0,10.2,0
Hyderabad,36.4,0.0,15.6,0
Hyderabad,35.8,0.0,14.8,0
Hyderabad,35.0,0.0,12.6,0
Hyderabad,35.4,0.0,11.8,0
Hyderabad,34.8,0.0,8.2,0
Hyderabad,35.8,0.1,11.5,0
Hyderabad,36.1,0.0,10.5,0
Hyderabad,36.0,0.0,11.8,0
Hyderabad,35.5,0.0,14.3,0
Hyderabad,35.5,0.0,14.6,0
Hyderabad,36.5,0.0,11.8,0
Hyderabad,37.1,0.0,11.9,0
Hyderabad,38.2,0.0,9.6,0
Hyderabad,38.2,0.0,14.9,0
Hyderabad,38.4,0.0,14.1,0
Hyderabad,37.4,0.0,15.8,0
Hyderabad,37.3,0.0,12.8,0
Hyderabad,36.3,0.0,16.3,0
Hyderabad,36.4,0.0,15.6,0
Hyderabad,35.8,0.0,13.2,0
Hyderabad,35.9,0.2,13.5,0
Hyderabad,36.9,0.2,14.4,0
Hyderabad,37.7,0.0,13.9,0
Hyderabad,37.4,0.0,16.3,0
Hyderabad,38.2,0.0,12.9,0
Hyderabad,38.1,0.0,13.4,0
Hyderabad,38.4,0.0,11.8,0
Hyderabad,38.9,0.0,12.7,0
Hyderabad,39.2,0.0,15.1,0
Hyderabad,39.9,0.0,16.3,0
Hyderabad,38.5,0.0,12.8,0
Hyderabad,37.8,0.0,14.0,0
Hyderabad,40.2,0.1,12.6,0
Hyderabad,40.5,0.0,9.4,0
Hyderabad,40.1,0.0,12.2,0
Hyderabad,39.5,0.0,12.2,0
Hyderabad,40.2,0.0,19.3,0
Hyderabad,39.4,0.0,15.5,0
Hyderabad,38.7,0.0,13.2,0
Hyderabad,38.7,0.3,14.3,0
Hyderabad,38.8,0.8,15.1,0
Hyderabad,39.3,0.0,10.8,0
Hyderabad,40.5,0.0,18.8,0
Hyderabad,39.8,0.0,13.2,0
Hyderabad,39.5,0.0,13.7,0
Hyderabad,39.9,0.0,16.6,0
Hyderabad,39.7,0.2,13.9,0
Hyderabad,39.7,0.0,16.4,0
Hyderabad,38.2,1.8,17.4,0
Hyderabad,38.0,0.0,14.5,0
Hyderabad,38.7,0.0,16.2,0
Hyderabad,38.0,0.3,15.2,0
Hyderabad,36.0,0.4,13.8,0
Hyderabad,36.3,0.0,11.2,0
Hyderabad,36.2,0.4,11.7,0
Hyderabad,36.0,1.0,18.8,0
Hyderabad,37.1,1.1,12.7,0
Hyderabad,37.0,0.0,13.9,0
Hyderabad,38.6,0.0,13.8,0
Hyderabad,37.9,0.0,12.9,0
Hyderabad,37.5,0.0,13.8,0
Hyderabad,39.8,0.0,14.0,0
Hyderabad,41.2,0.0,13.1,0
Hyderabad,40.6,0.0,12.9,0
Hyderabad,40.5,0.4,11.6,0
Hyderabad,40.8,0.0,13.5,0
Hyderabad,41.1,0.3,14.5,0
Hyderabad,40.6,0.1,14.2,0
Hyderabad,39.6,0.0,14.7,0
Hyderabad,40.5,0.0,17.8,0
Hyderabad,38.7,0.0,16.8,0
Hyderabad,34.2,0.0,15.2,0
Hyderabad,32.5,2.7,14.2,0
Hyderabad,29.2,5.1,12.7,0
Hyderabad,36.3,0.3,12.9,0
Hyderabad,39.7,0.0,22.3,0
Hyderabad,41.2,0.0,23.8,0
Hyderabad,41.7,0.0,29.6,0
Hyderabad,40.8,0.0,30.6,0
Hyderabad,40.2,0.0,26.0,0
Hyderabad,40.9,0.0,23.4,0
Hyderabad,40.9,0.0,23.6,0
Hyderabad,41.0,0.0,24.1,0
Hyderabad,39.6,0.0,24.1,0
Hyderabad,40.6,0.0,27.7,0
Hyderabad,38.5,0.3,26.6,0
Hyderabad,38.3,0.1,20.1,0
Hyderabad,38.9,0.4,21.4,0
Hyderabad,39.2,0.0,21.1,0
Hyderabad,38.8,0.2,25.4,0
Hyderabad,38.0,0.1,25.0,0
Hyderabad,38.0,0.2,22.9,0
Hyderabad,37.7,1.6,13.9,0
Hyderabad,36.4,2.9,14.0,0
Hyderabad,35.2,7.9,10.2,0
Hyderabad,32.4,7.4,16.4,0
Hyderabad,31.2,14.9,19.0,0
Hyderabad,29.5,9.9,19.0,0
Hyderabad,29.6,2.0,26.3,0
Hyderabad,29.7,0.8,26.4,0
Hyderabad,32.0,0.4,30.7,0
Hyderabad,31.9,2.1,28.2,0
Hyderabad,29.3,1.7,16.9,0
Hyderabad,27.3,4.6,17.6,0
Hyderabad,30.7,0.0,17.0,0
Hyderabad,33.6,1.9,21.5,0
Hyderabad,32.7,4.3,21.6,0
Hyderabad,28.7,2.2,22.3,0
Hyderabad,32.0,0.1,21.6,0
Hyderabad,33.0,0.0,20.9,0
Hyderabad,31.9,0.0,23.1,0
Hyderabad,34.1,0.1,18.7,0
Hyderabad,33.9,0.2,19.0,0
Hyderabad,33.2,0.5,20.2,0
Hyderabad,27.7,10.8,20.8,0
Hyderabad,24.6,68.3,24.6,1
Hyderabad,28.1,15.7,24.9,0
Hyderabad,29.6,2.4,23.0,0
Hyderabad,30.2,9.7,21.0,0
Hyderabad,25.2,19.8,19.8,0
Hyderabad,27.2,28.8,18.7,0
Hyderabad,26.8,10.5,15.5,0
Hyderabad,30.0,0.0,19.5,0
Hyderabad,31.1,0.9,15.6,0
Hyderabad,29.6,5.5,14.8,0
Hyderabad,27.8,7.9,16.8,0
Hyderabad,30.8,0.0,20.5,0
Hyderabad,30.4,0.6,22.9,0
Hyderabad,30.2,6.1,23.4,0
Hyderabad,29.5,12.4,17.4,0
Hyderabad,28.8,5.9,15.9,0
Hyderabad,30.2,0.8,21.7,0
Hyderabad,30.1,2.7,22.0,0
Hyderabad,29.4,1.4,24.5,0
Hyderabad,28.1,14.8,21.4,0
Hyderabad,25.4,7.5,24.2,0
Hyderabad,26.4,17.5,24.5,0
